SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,IDADE_EST_MED,ELEITORES,FEMININO,MASCULINO,NR_TURNO,ALVARO FERNANDES DIAS,BENEVENUTO DACIOLO FONSECA DOS SANTOS,CIRO FERREIRA GOMES,FERNANDO HADDAD,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,GUILHERME CASTRO BOULOS,HENRIQUE DE CAMPOS MEIRELLES,JAIR MESSIAS BOLSONARO,JOÃO DIONISIO FILGUEIRA BARRETO AMOEDO,JOÃO VICENTE FONTELLA GOULART,JOSE MARIA EYMAEL,MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA,VERA LUCIA PEREIRA DA SILVA SALGADO,VOTO ANULADO E APURADO EM SEPARADO,VOTO BRANCO,VOTO NULO
RS,88331,SALVADOR DO SUL,152,43.456336939721794,5176,2554,2622,1,23,14,290,601,325,9,223,2680,173,2,2,10,1,NA,168,244
RS,88331,SALVADOR DO SUL,152,43.456336939721794,5176,2554,2622,2,NA,NA,NA,960,NA,NA,NA,3303,NA,NA,NA,NA,NA,NA,142,352
RS,88340,CARAÁ,46,48.18498439296862,6087,2817,3270,1,9,9,362,1149,468,17,195,2192,39,NA,2,18,3,NA,279,204
RS,88340,CARAÁ,46,48.18498439296862,6087,2817,3270,2,NA,NA,NA,1602,NA,NA,NA,2713,NA,NA,NA,NA,NA,NA,202,367
RS,88358,SANANDUVA,95,47.32655098280098,13024,6658,6366,1,71,20,426,2257,419,19,154,6688,220,1,1,12,2,NA,426,318
RS,88358,SANANDUVA,95,47.32655098280098,13024,6658,6366,2,NA,NA,NA,2862,NA,NA,NA,7328,NA,NA,NA,NA,NA,NA,344,533
RS,88366,FAZENDA VILANOVA,21,44.27756892230576,3192,1581,1611,1,7,10,237,627,197,4,46,1342,55,1,4,13,1,NA,108,115
RS,88366,FAZENDA VILANOVA,21,44.27756892230576,3192,1581,1611,2,NA,NA,NA,861,NA,NA,NA,1525,NA,NA,NA,NA,NA,NA,91,242
RS,88374,SANTA BÁRBARA DO SUL,115,45.88739255014327,6980,3680,3300,1,29,32,468,1445,255,16,42,3142,91,1,2,11,1,NA,195,159
RS,88374,SANTA BÁRBARA DO SUL,115,45.88739255014327,6980,3680,3300,2,NA,NA,NA,1908,NA,NA,NA,3425,NA,NA,NA,NA,NA,NA,190,309
RS,88382,ITAARA,135,45.8970625798212,3915,1973,1942,1,32,15,268,692,255,15,127,1696,39,3,NA,26,1,NA,83,81
RS,88382,ITAARA,135,45.8970625798212,3915,1973,1942,2,NA,NA,NA,1066,NA,NA,NA,1999,NA,NA,NA,NA,NA,NA,92,152
RS,88390,SANTA CRUZ DO SUL,40,47.11717148713277,61474,32460,29014,1,361,83,5136,8136,2561,207,561,28697,2556,10,5,369,20,NA,1420,1337
RS,88390,SANTA CRUZ DO SUL,40,47.11717148713277,61474,32460,29014,2,NA,NA,NA,13626,NA,NA,NA,33215,NA,NA,NA,NA,NA,NA,1632,2505
RS,88390,SANTA CRUZ DO SUL,162,42.797982751059784,41046,22035,19011,1,147,171,3025,8224,1864,168,528,16102,1021,5,7,247,42,NA,1695,1368
RS,88390,SANTA CRUZ DO SUL,162,42.797982751059784,41046,22035,19011,2,NA,NA,NA,12103,NA,NA,NA,18510,NA,NA,NA,NA,NA,NA,1204,2261
RS,88404,ESTRELA VELHA,154,45.02191780821918,2920,1394,1526,1,21,1,178,742,157,8,99,1026,21,NA,NA,4,1,NA,113,93
RS,88404,ESTRELA VELHA,154,45.02191780821918,2920,1394,1526,2,NA,NA,NA,949,NA,NA,NA,1259,NA,NA,NA,NA,NA,NA,81,166
RS,88412,SANTA MARIA,41,44.933326763894364,101480,54847,46633,1,532,441,9693,17815,4240,569,1505,38200,1558,144,22,891,36,NA,2889,2148
RS,88412,SANTA MARIA,41,44.933326763894364,101480,54847,46633,2,NA,NA,NA,29320,NA,NA,NA,43788,NA,NA,NA,NA,NA,NA,2641,4395
RS,88412,SANTA MARIA,135,46.837484231048585,104636,56529,48107,1,605,320,12177,14776,4018,646,1216,41946,2205,148,5,823,49,NA,2451,1809
RS,88412,SANTA MARIA,135,46.837484231048585,104636,56529,48107,2,NA,NA,NA,28125,NA,NA,NA,47831,NA,NA,NA,NA,NA,NA,2543,3897
RS,88420,BENJAMIN CONSTANT DO SUL,168,42.79061371841155,1939,928,1011,1,10,1,45,899,45,8,20,448,8,NA,NA,1,NA,NA,33,24
RS,88420,BENJAMIN CONSTANT DO SUL,168,42.79061371841155,1939,928,1011,2,NA,NA,NA,971,NA,NA,NA,518,NA,NA,NA,NA,NA,NA,39,73
RS,88439,SANTANA DA BOA VISTA,9,48.89700193423597,6204,3061,3143,1,33,21,286,1780,309,13,179,1732,14,1,1,16,1,NA,448,258
RS,88439,SANTANA DA BOA VISTA,9,48.89700193423597,6204,3061,3143,2,NA,NA,NA,2097,NA,NA,NA,2157,NA,NA,NA,NA,NA,NA,345,400
RS,88447,MAÇAMBARÁ,24,44.975235531628535,3715,1825,1890,1,8,7,344,899,236,10,45,1183,27,3,2,16,NA,NA,83,42
RS,88447,MAÇAMBARÁ,24,44.975235531628535,3715,1825,1890,2,NA,NA,NA,1279,NA,NA,NA,1322,NA,NA,NA,NA,NA,NA,66,116
RS,88463,DOM PEDRO DE ALCÂNTARA,85,46.646295521138555,2389,1136,1253,1,13,NA,171,433,131,9,37,1117,66,1,6,12,NA,NA,46,55
RS,88463,DOM PEDRO DE ALCÂNTARA,85,46.646295521138555,2389,1136,1253,2,NA,NA,NA,573,NA,NA,NA,1326,NA,NA,NA,NA,NA,NA,50,112
RS,88471,SANTA ROSA,42,44.97900248677804,57102,29910,27192,1,296,205,3144,9684,2331,149,904,27452,918,6,5,157,9,NA,909,917
RS,88471,SANTA ROSA,42,44.97900248677804,57102,29910,27192,2,NA,NA,NA,13430,NA,NA,NA,30248,NA,NA,NA,NA,NA,NA,982,1777
RS,88480,UNISTALDA,44,47.17552144824872,2541,1265,1276,1,14,45,207,626,150,3,34,858,9,NA,NA,6,1,NA,64,36
RS,88480,UNISTALDA,44,47.17552144824872,2541,1265,1276,2,NA,NA,NA,816,NA,NA,NA,1023,NA,NA,NA,NA,NA,NA,67,95
RS,88498,SANTA VITÓRIA DO PALMAR,43,46.31537593682005,24818,12569,12249,1,152,143,1842,5943,1225,136,264,6218,195,8,13,163,10,NA,709,677
RS,88498,SANTA VITÓRIA DO PALMAR,43,46.31537593682005,24818,12569,12249,2,NA,NA,NA,8032,NA,NA,NA,7615,NA,NA,NA,NA,NA,NA,712,1204
RS,88501,TURUÇU,60,45.347180109157065,3298,1648,1650,1,10,14,205,519,327,8,94,1477,11,NA,1,21,1,NA,76,83
RS,88501,TURUÇU,60,45.347180109157065,3298,1648,1650,2,NA,NA,NA,747,NA,NA,NA,1789,NA,NA,NA,NA,NA,NA,97,171
RS,88510,SANTIAGO,44,47.05319254658385,40251,21387,18864,1,284,160,3017,7344,1401,90,339,15975,437,11,3,154,4,NA,1113,778
RS,88510,SANTIAGO,44,47.05319254658385,40251,21387,18864,2,NA,NA,NA,10394,NA,NA,NA,17660,NA,NA,NA,NA,NA,NA,942,1499
RS,88528,CRISTAL DO SUL,64,45.36423841059602,2416,1191,1225,1,15,4,201,1007,90,8,54,553,11,NA,NA,6,2,NA,73,39
RS,88528,CRISTAL DO SUL,64,45.36423841059602,2416,1191,1225,2,NA,NA,NA,1149,NA,NA,NA,758,NA,NA,NA,NA,NA,NA,59,98
RS,88536,SANTO ÂNGELO,45,45.863050474665634,61833,32982,28851,1,287,219,5722,12287,1411,176,542,23798,984,12,5,229,8,NA,1169,1062
RS,88536,SANTO ÂNGELO,45,45.863050474665634,61833,32982,28851,2,NA,NA,NA,17692,NA,NA,NA,26347,NA,NA,NA,NA,NA,NA,1178,2257
RS,88544,MUITOS CAPÕES,58,46.788611224907825,2441,1176,1265,1,14,6,108,282,189,8,52,1175,11,1,NA,6,NA,NA,80,37
RS,88544,MUITOS CAPÕES,58,46.788611224907825,2441,1176,1265,2,NA,NA,NA,426,NA,NA,NA,1326,NA,NA,NA,NA,NA,NA,83,102
RS,88552,SANTO ANTÔNIO DA PATRULHA,46,46.780503088353775,33513,17169,16344,1,125,146,2412,5501,1681,106,579,12628,650,9,4,134,10,NA,1346,1186
RS,88552,SANTO ANTÔNIO DA PATRULHA,46,46.780503088353775,33513,17169,16344,2,NA,NA,NA,8363,NA,NA,NA,14926,NA,NA,NA,NA,NA,NA,946,1980
RS,88560,NOVA RAMADA,23,48.2147087857848,2026,984,1042,1,35,2,170,475,99,4,10,865,12,1,NA,4,NA,NA,34,37
RS,88560,NOVA RAMADA,23,48.2147087857848,2026,984,1042,2,NA,NA,NA,649,NA,NA,NA,996,NA,NA,NA,NA,NA,NA,32,85
RS,88579,SANTO ANTÔNIO DAS MISSÕES,141,47.654640371229696,8620,4388,4232,1,39,24,959,2902,253,19,42,2152,69,1,1,20,NA,NA,208,140
RS,88579,SANTO ANTÔNIO DAS MISSÕES,141,47.654640371229696,8620,4388,4232,2,NA,NA,NA,3609,NA,NA,NA,2537,NA,NA,NA,NA,NA,NA,215,340
RS,88587,JARI,87,47.28195358503637,2887,1366,1521,1,15,18,149,1034,151,15,41,761,11,NA,NA,8,NA,NA,212,37
RS,88587,JARI,87,47.28195358503637,2887,1366,1521,2,NA,NA,NA,1268,NA,NA,NA,896,NA,NA,NA,NA,NA,NA,142,111
RS,88595,SANTO AUGUSTO,107,46.09812659148781,10996,5726,5270,1,41,30,1139,2744,344,27,98,4011,134,2,3,26,2,NA,259,271
RS,88595,SANTO AUGUSTO,107,46.09812659148781,10996,5726,5270,2,NA,NA,NA,3792,NA,NA,NA,4472,NA,NA,NA,NA,NA,NA,230,532
RS,88609,UBIRETAMA,96,46.83710895361381,1854,904,950,1,6,1,158,293,91,13,15,999,17,NA,1,4,1,NA,33,38
RS,88609,UBIRETAMA,96,46.83710895361381,1854,904,950,2,NA,NA,NA,462,NA,NA,NA,1092,NA,NA,NA,NA,NA,NA,46,67
RS,88617,SANTO CRISTO,102,46.861373856411845,12898,6494,6404,1,50,14,777,3300,527,54,331,5139,312,1,NA,19,4,NA,214,242
RS,88617,SANTO CRISTO,102,46.861373856411845,12898,6494,6404,2,NA,NA,NA,4124,NA,NA,NA,6038,NA,NA,NA,NA,NA,NA,262,467
RS,88625,BARRA DO QUARAÍ,57,43.887531440891124,2783,1395,1388,1,9,6,138,792,141,1,27,903,2,1,1,19,NA,NA,58,48
RS,88625,BARRA DO QUARAÍ,57,43.887531440891124,2783,1395,1388,2,NA,NA,NA,963,NA,NA,NA,994,NA,NA,NA,NA,NA,NA,30,89
RS,88633,SÃO BORJA,47,46.227893956858225,48585,25212,23373,1,145,137,4794,12066,1308,131,367,14581,360,59,4,213,4,NA,790,633
RS,88633,SÃO BORJA,47,46.227893956858225,48585,25212,23373,2,NA,NA,NA,16441,NA,NA,NA,16398,NA,NA,NA,NA,NA,NA,795,1494
RS,88641,CERRITO,123,47.74104835732743,5418,2677,2741,1,36,21,497,1541,376,34,71,1399,27,4,2,17,3,NA,311,168
RS,88641,CERRITO,123,47.74104835732743,5418,2677,2741,2,NA,NA,NA,2186,NA,NA,NA,1752,NA,NA,NA,NA,NA,NA,234,301
RS,88650,SÃO FRANCISCO DE ASSIS,79,46.46670452931989,14086,7220,6866,1,160,41,1315,4290,768,33,192,4304,53,3,3,31,1,NA,585,360
RS,88650,SÃO FRANCISCO DE ASSIS,79,46.46670452931989,14086,7220,6866,2,NA,NA,NA,5544,NA,NA,NA,5127,NA,NA,NA,NA,NA,NA,515,657
RS,88668,VALE VERDE,162,46.92048112261944,2993,1484,1509,1,8,5,173,791,164,9,61,1008,17,NA,NA,18,1,NA,134,108
RS,88668,VALE VERDE,162,46.92048112261944,2993,1484,1509,2,NA,NA,NA,973,NA,NA,NA,1203,NA,NA,NA,NA,NA,NA,106,170
RS,88676,SÃO FRANCISCO DE PAULA,48,44.92092119866815,14416,7385,7031,1,68,27,1248,3408,926,67,254,5032,221,6,2,53,3,NA,623,556
RS,88676,SÃO FRANCISCO DE PAULA,48,44.92092119866815,14416,7385,7031,2,NA,NA,NA,4766,NA,NA,NA,6091,NA,NA,NA,NA,NA,NA,540,896
RS,88684,NOVO CABRAIS,10,45.493398392652125,3484,1719,1765,1,18,3,162,905,158,4,51,1547,25,NA,NA,8,1,NA,96,56
RS,88684,NOVO CABRAIS,10,45.493398392652125,3484,1719,1765,2,NA,NA,NA,1046,NA,NA,NA,1707,NA,NA,NA,NA,NA,NA,100,125
RS,88692,SÃO GABRIEL,49,46.689804448425136,46893,24679,22214,1,250,219,3342,9430,1955,140,446,16480,425,13,9,332,4,NA,1082,746
RS,88692,SÃO GABRIEL,49,46.689804448425136,46893,24679,22214,2,NA,NA,NA,13220,NA,NA,NA,18188,NA,NA,NA,NA,NA,NA,1043,1727
RS,88706,SETE DE SETEMBRO,96,48.01390498261877,1726,850,876,1,10,3,150,530,118,NA,26,563,14,NA,NA,4,1,NA,69,44
RS,88706,SETE DE SETEMBRO,96,48.01390498261877,1726,850,876,2,NA,NA,NA,655,NA,NA,NA,738,NA,NA,NA,NA,NA,NA,46,85
RS,88714,SÃO JERÔNIMO,50,43.54464025633557,13732,7205,6527,1,51,60,1451,3026,1105,49,259,4847,284,6,4,80,4,NA,532,437
RS,88714,SÃO JERÔNIMO,50,43.54464025633557,13732,7205,6527,2,NA,NA,NA,4740,NA,NA,NA,5942,NA,NA,NA,NA,NA,NA,493,839
RS,88722,TABAÍ,56,45.185508035957504,3671,1813,1858,1,11,12,140,960,174,10,44,1555,22,NA,1,10,NA,NA,114,98
RS,88722,TABAÍ,56,45.185508035957504,3671,1813,1858,2,NA,NA,NA,1122,NA,NA,NA,1719,NA,NA,NA,NA,NA,NA,101,170
RS,88730,SÃO JOSÉ DO NORTE,130,44.60244914689758,19517,9602,9915,1,67,203,1508,4611,1781,115,504,5849,165,8,10,118,8,NA,815,1066
RS,88730,SÃO JOSÉ DO NORTE,130,44.60244914689758,19517,9602,9915,2,NA,NA,NA,6976,NA,NA,NA,7503,NA,NA,NA,NA,NA,NA,640,1489
RS,88749,VILA LÂNGARO,100,47.008446738620364,2131,1045,1086,1,16,1,141,274,75,4,52,1137,51,NA,NA,2,NA,NA,66,50
RS,88749,VILA LÂNGARO,100,47.008446738620364,2131,1045,1086,2,NA,NA,NA,445,NA,NA,NA,1261,NA,NA,NA,NA,NA,NA,57,103
RS,88757,SÃO JOSÉ DO OURO,103,47.198196605374825,5656,2923,2733,1,64,8,254,878,257,12,93,2692,80,9,NA,6,NA,NA,289,222
RS,88757,SÃO JOSÉ DO OURO,103,47.198196605374825,5656,2923,2733,2,NA,NA,NA,1277,NA,NA,NA,3100,NA,NA,NA,NA,NA,NA,239,273
RS,88765,SENADOR SALGADO FILHO,127,45.92837889872931,2597,1295,1302,1,11,4,314,373,130,1,30,1358,3,NA,1,1,1,NA,28,39
RS,88765,SENADOR SALGADO FILHO,127,45.92837889872931,2597,1295,1302,2,NA,NA,NA,640,NA,NA,NA,1495,NA,NA,NA,NA,NA,NA,51,94
RS,88773,SÃO LEOPOLDO,51,43.961168672518326,88408,46500,41908,1,424,584,7216,15390,2600,367,794,35312,2039,22,16,444,37,NA,2263,2270
RS,88773,SÃO LEOPOLDO,51,43.961168672518326,88408,46500,41908,2,NA,NA,NA,22565,NA,NA,NA,40238,NA,NA,NA,NA,NA,NA,1969,4188
RS,88773,SÃO LEOPOLDO,73,44.464537003749165,77884,41417,36467,1,384,409,8398,12013,2158,410,828,31596,2432,19,9,460,34,NA,1792,2138
RS,88773,SÃO LEOPOLDO,73,44.464537003749165,77884,41417,36467,2,NA,NA,NA,20601,NA,NA,NA,36348,NA,NA,NA,NA,NA,NA,1785,3712
RS,88781,VESPASIANO CORRÊA,67,49.7351724137931,2175,1034,1141,1,27,NA,30,119,146,4,83,1305,28,1,1,3,NA,NA,63,37
RS,88781,VESPASIANO CORRÊA,67,49.7351724137931,2175,1034,1141,2,NA,NA,NA,198,NA,NA,NA,1518,NA,NA,NA,NA,NA,NA,56,69
RS,88790,SÃO LOURENÇO DO SUL,80,47.27225232735862,35985,18179,17806,1,129,74,2222,8400,2134,158,340,12833,455,9,4,111,8,NA,901,902
RS,88790,SÃO LOURENÇO DO SUL,80,47.27225232735862,35985,18179,17806,2,NA,NA,NA,10676,NA,NA,NA,15254,NA,NA,NA,NA,NA,NA,813,1591
RS,88803,MONTE ALEGRE DOS CAMPOS,58,45.34981684981685,3276,1525,1751,1,20,13,137,602,262,8,58,1270,13,NA,NA,3,1,NA,121,45
RS,88803,MONTE ALEGRE DOS CAMPOS,58,45.34981684981685,3276,1525,1751,2,NA,NA,NA,783,NA,NA,NA,1496,NA,NA,NA,NA,NA,NA,90,136
RS,88811,SÃO LUIZ GONZAGA,52,46.5991765916777,27204,14318,12886,1,110,82,1966,6943,684,53,241,8540,248,3,2,84,12,NA,707,606
RS,88811,SÃO LUIZ GONZAGA,52,46.5991765916777,27204,14318,12886,2,NA,NA,NA,8728,NA,NA,NA,9521,NA,NA,NA,NA,NA,NA,601,1158
RS,88820,MARQUES DE SOUZA,29,49.7727939020815,3411,1719,1692,1,9,3,139,746,164,9,52,1548,56,NA,NA,3,NA,NA,97,106
RS,88820,MARQUES DE SOUZA,29,49.7727939020815,3411,1719,1692,2,NA,NA,NA,902,NA,NA,NA,1801,NA,NA,NA,NA,NA,NA,61,152
RS,88838,SÃO MARCOS,137,43.50092666137146,15108,7850,7258,1,99,29,792,1061,681,31,301,9038,519,6,6,68,4,NA,405,729
RS,88838,SÃO MARCOS,137,43.50092666137146,15108,7850,7258,2,NA,NA,NA,1960,NA,NA,NA,10338,NA,NA,NA,NA,NA,NA,323,1052
RS,88846,CHUÍ,43,44.398986058301645,3945,2136,1809,1,24,9,356,1149,182,11,53,920,28,NA,1,28,1,NA,175,121
RS,88846,CHUÍ,43,44.398986058301645,3945,2136,1809,2,NA,NA,NA,1523,NA,NA,NA,1168,NA,NA,NA,NA,NA,NA,139,199
RS,88854,SÃO MARTINHO,107,48.24968527066723,4766,2457,2309,1,28,2,210,850,203,14,61,2437,48,NA,1,18,NA,NA,117,157
RS,88854,SÃO MARTINHO,107,48.24968527066723,4766,2457,2309,2,NA,NA,NA,1099,NA,NA,NA,2695,NA,NA,NA,NA,NA,NA,100,223
RS,88862,ARARICÁ,131,42.55504311209144,4987,2523,2464,1,13,7,203,924,182,10,89,2445,114,NA,NA,18,1,NA,126,137
RS,88862,ARARICÁ,131,42.55504311209144,4987,2523,2464,2,NA,NA,NA,1218,NA,NA,NA,2670,NA,NA,NA,NA,NA,NA,99,238
RS,88870,SÃO NICOLAU,52,46.39780924392199,3743,1906,1837,1,15,28,331,1378,116,10,146,948,7,1,NA,12,1,NA,118,137
RS,88870,SÃO NICOLAU,52,46.39780924392199,3743,1906,1837,2,NA,NA,NA,1688,NA,NA,NA,1186,NA,NA,NA,NA,NA,NA,95,238
RS,88889,PASSA SETE,53,44.490755845568245,3678,1797,1881,1,31,5,250,1136,335,8,55,1166,30,1,NA,5,3,NA,152,83
RS,88889,PASSA SETE,53,44.490755845568245,3678,1797,1881,2,NA,NA,NA,1439,NA,NA,NA,1470,NA,NA,NA,NA,NA,NA,115,186
RS,88897,SÃO PAULO DAS MISSÕES,166,47.28478219151794,5211,2558,2653,1,26,13,266,1693,169,9,96,2028,36,2,1,11,NA,NA,86,80
RS,88897,SÃO PAULO DAS MISSÕES,166,47.28478219151794,5211,2558,2653,2,NA,NA,NA,1875,NA,NA,NA,2293,NA,NA,NA,NA,NA,NA,87,201
RS,88900,TOROPI,81,48.1233514352211,2578,1223,1355,1,15,1,107,592,211,8,60,1072,8,NA,NA,5,2,NA,96,64
RS,88900,TOROPI,81,48.1233514352211,2578,1223,1355,2,NA,NA,NA,730,NA,NA,NA,1271,NA,NA,NA,NA,NA,NA,81,115
RS,88919,SÃO PEDRO DO SUL,81,46.0482775351771,12366,6302,6064,1,93,35,814,2638,667,51,294,5172,111,7,2,40,1,NA,465,356
RS,88919,SÃO PEDRO DO SUL,81,46.0482775351771,12366,6302,6064,2,NA,NA,NA,3684,NA,NA,NA,5867,NA,NA,NA,NA,NA,NA,428,620
RS,88927,BALNEÁRIO PINHAL,110,48.32598464206094,8074,4306,3768,1,34,29,682,1173,457,33,184,3046,75,2,5,71,3,NA,211,259
RS,88927,BALNEÁRIO PINHAL,110,48.32598464206094,8074,4306,3768,2,NA,NA,NA,1910,NA,NA,NA,3613,NA,NA,NA,NA,NA,NA,172,437
RS,88935,SÃO SEBASTIÃO DO CAÍ,11,44.0825239554136,15341,8092,7249,1,88,42,953,2268,869,62,376,7527,484,2,3,75,3,NA,448,550
RS,88935,SÃO SEBASTIÃO DO CAÍ,11,44.0825239554136,15341,8092,7249,2,NA,NA,NA,3662,NA,NA,NA,8758,NA,NA,NA,NA,NA,NA,378,881
RS,88943,MAMPITUBA,85,44.264066016504124,2666,1298,1368,1,4,2,188,825,215,6,65,832,37,NA,NA,6,NA,NA,71,79
RS,88943,MAMPITUBA,85,44.264066016504124,2666,1298,1368,2,NA,NA,NA,1007,NA,NA,NA,1055,NA,NA,NA,NA,NA,NA,68,150
RS,88951,SÃO SEPÉ,82,46.62809409741416,16281,8463,7818,1,71,31,1546,4937,785,35,220,5183,240,8,NA,72,5,NA,588,436
RS,88951,SÃO SEPÉ,82,46.62809409741416,16281,8463,7818,2,NA,NA,NA,6531,NA,NA,NA,6060,NA,NA,NA,NA,NA,NA,465,856
RS,88978,SÃO VALENTIM,168,47.70964566929134,3048,1488,1560,1,34,5,86,750,132,7,47,1303,37,NA,1,8,NA,NA,99,83
RS,88978,SÃO VALENTIM,168,47.70964566929134,3048,1488,1560,2,NA,NA,NA,907,NA,NA,NA,1466,NA,NA,NA,NA,NA,NA,91,123
RS,88986,ACEGUÁ,7,46.27606019151847,3655,1828,1827,1,17,19,138,850,219,7,84,1502,16,1,1,21,NA,NA,100,54
RS,88986,ACEGUÁ,7,46.27606019151847,3655,1828,1827,2,NA,NA,NA,1025,NA,NA,NA,1739,NA,NA,NA,NA,NA,NA,109,101
RS,88994,SAPIRANGA,131,43.20520821420986,61211,31599,29612,1,259,374,3456,11904,1530,169,638,28609,1198,7,12,249,8,NA,1267,1500
RS,88994,SAPIRANGA,131,43.20520821420986,61211,31599,29612,2,NA,NA,NA,14808,NA,NA,NA,31672,NA,NA,NA,NA,NA,NA,1194,2826
RS,89001,ALMIRANTE TAMANDARÉ DO SUL,15,47.72620946305157,1881,927,954,1,21,1,160,453,67,3,20,807,31,NA,NA,3,NA,NA,33,45
RS,89001,ALMIRANTE TAMANDARÉ DO SUL,15,47.72620946305157,1881,927,954,2,NA,NA,NA,573,NA,NA,NA,923,NA,NA,NA,NA,NA,NA,37,94
RS,89010,SAPUCAIA DO SUL,108,44.1681450461597,105070,54817,50253,1,454,697,9492,19539,2906,644,1443,38246,2829,87,17,668,37,NA,3029,2862
RS,89010,SAPUCAIA DO SUL,108,44.1681450461597,105070,54817,50253,2,NA,NA,NA,30034,NA,NA,NA,44203,NA,NA,NA,NA,NA,NA,2645,5273
RS,89028,ARROIO DO PADRE,34,45.00984102952309,2642,1271,1371,1,10,8,117,255,226,8,35,1640,19,1,NA,5,NA,NA,47,44
RS,89028,ARROIO DO PADRE,34,45.00984102952309,2642,1271,1371,2,NA,NA,NA,399,NA,NA,NA,1876,NA,NA,NA,NA,NA,NA,39,77
RS,89036,SARANDI,83,43.64508827523766,15463,8233,7230,1,83,85,1546,2986,324,29,99,7242,494,2,1,24,2,NA,305,266
RS,89036,SARANDI,83,43.64508827523766,15463,8233,7230,2,NA,NA,NA,4163,NA,NA,NA,8181,NA,NA,NA,NA,NA,NA,394,639
RS,89044,BOA VISTA DO CADEADO,17,47.88401412002017,1983,949,1034,1,10,7,97,327,104,4,51,972,14,NA,NA,4,NA,NA,37,33
RS,89044,BOA VISTA DO CADEADO,17,47.88401412002017,1983,949,1034,2,NA,NA,NA,447,NA,NA,NA,1073,NA,NA,NA,NA,NA,NA,44,77
RS,89052,SEBERI,132,44.99165374985096,8387,4307,4080,1,50,28,493,2494,447,10,183,3229,59,NA,NA,27,1,NA,225,194
RS,89052,SEBERI,132,44.99165374985096,8387,4307,4080,2,NA,NA,NA,2973,NA,NA,NA,3773,NA,NA,NA,NA,NA,NA,226,397
RS,89060,BOA VISTA DO INCRA,17,45.6742277992278,2072,1045,1027,1,26,9,99,539,101,4,26,893,25,1,NA,2,NA,NA,43,23
RS,89060,BOA VISTA DO INCRA,17,45.6742277992278,2072,1045,1027,2,NA,NA,NA,633,NA,NA,NA,1012,NA,NA,NA,NA,NA,NA,38,51
RS,89079,SELBACH,4,46.96416184971098,4325,2239,2086,1,35,18,213,691,205,7,97,2181,111,1,NA,15,NA,NA,86,73
RS,89079,SELBACH,4,46.96416184971098,4325,2239,2086,2,NA,NA,NA,966,NA,NA,NA,2465,NA,NA,NA,NA,NA,NA,83,157
RS,89087,BOZANO,23,47.63242306025141,2307,1157,1150,1,7,6,197,433,68,NA,17,1204,8,NA,NA,3,NA,NA,27,38
RS,89087,BOZANO,23,47.63242306025141,2307,1157,1150,2,NA,NA,NA,622,NA,NA,NA,1264,NA,NA,NA,NA,NA,NA,23,65
RS,89095,SERAFINA CORRÊA,22,44.86867924528302,11925,6118,5807,1,87,27,602,1371,343,45,270,6459,323,NA,1,23,3,NA,360,448
RS,89095,SERAFINA CORRÊA,22,44.86867924528302,11925,6118,5807,2,NA,NA,NA,2121,NA,NA,NA,7339,NA,NA,NA,NA,NA,NA,324,588
RS,89109,CANUDOS DO VALE,29,47.21926345609065,1765,801,964,1,13,1,132,635,67,6,35,519,25,NA,NA,4,1,NA,44,60
RS,89109,CANUDOS DO VALE,29,47.21926345609065,1765,801,964,2,NA,NA,NA,766,NA,NA,NA,646,NA,NA,NA,NA,NA,NA,35,84
RS,89117,SERTÃO,70,47.4236713952996,4723,2404,2319,1,61,8,282,989,173,10,96,2275,113,2,1,13,2,NA,110,113
RS,89117,SERTÃO,70,47.4236713952996,4723,2404,2319,2,NA,NA,NA,1328,NA,NA,NA,2548,NA,NA,NA,NA,NA,NA,118,230
RS,89125,CAPÃO BONITO DO SUL,28,46.088627049180324,1952,892,1060,1,9,1,135,571,108,NA,21,677,11,NA,NA,6,1,NA,53,42
RS,89125,CAPÃO BONITO DO SUL,28,46.088627049180324,1952,892,1060,2,NA,NA,NA,694,NA,NA,NA,787,NA,NA,NA,NA,NA,NA,39,83
RS,89133,SEVERIANO DE ALMEIDA,20,47.47146619841967,3417,1676,1741,1,25,3,256,853,92,7,79,1343,88,NA,NA,5,NA,NA,106,101
RS,89133,SEVERIANO DE ALMEIDA,20,47.47146619841967,3417,1676,1741,2,NA,NA,NA,1117,NA,NA,NA,1570,NA,NA,NA,NA,NA,NA,68,174
RS,89141,CAPÃO DO CIPÓ,44,46.03548983364141,2705,1296,1409,1,9,10,167,912,117,4,24,870,4,1,NA,5,NA,NA,65,40
RS,89141,CAPÃO DO CIPÓ,44,46.03548983364141,2705,1296,1409,2,NA,NA,NA,1094,NA,NA,NA,943,NA,NA,NA,NA,NA,NA,58,85
RS,89150,CAPÃO DA CANOA,150,44.26710515761611,37401,19984,17417,1,186,159,2716,4067,1205,132,455,17116,1092,4,6,204,5,NA,768,871
RS,89150,CAPÃO DA CANOA,150,44.26710515761611,37401,19984,17417,2,NA,NA,NA,7242,NA,NA,NA,19183,NA,NA,NA,NA,NA,NA,792,1541
RS,89168,COQUEIRO BAIXO,104,52.74943396226415,1325,634,691,1,6,3,49,159,67,2,34,694,39,NA,NA,2,1,NA,26,25
