SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,IDADE_EST_MED,ELEITORES,FEMININO,MASCULINO,NR_TURNO,ALVARO FERNANDES DIAS,BENEVENUTO DACIOLO FONSECA DOS SANTOS,CIRO FERREIRA GOMES,FERNANDO HADDAD,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,GUILHERME CASTRO BOULOS,HENRIQUE DE CAMPOS MEIRELLES,JAIR MESSIAS BOLSONARO,JOÃO DIONISIO FILGUEIRA BARRETO AMOEDO,JOÃO VICENTE FONTELLA GOULART,JOSE MARIA EYMAEL,MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA,VERA LUCIA PEREIRA DA SILVA SALGADO,VOTO BRANCO,VOTO NULO
SP,63371,CHAVANTES,313,43.187283950617285,8100,4175,3925,2,0,0,0,1738,0,0,0,4551,0,0,0,0,0,196,637
MG,45071,FELÍCIO DOS SANTOS,294,44.48650306748466,4890,2524,2357,1,19,6,224,1205,286,11,59,928,34,1,3,7,1,91,292
MA,7064,APICUM-AÇU,107,40.16221182759773,11972,5958,6009,2,0,0,0,6014,0,0,0,1649,0,0,0,0,0,62,151
MA,7536,CAROLINA,26,44.45370423259268,17509,8606,8896,2,0,0,0,7481,0,0,0,4032,0,0,0,0,0,119,502
MG,47031,JANUÁRIA,148,44.37549726378708,49524,25492,24003,1,63,247,2934,20777,948,69,131,6191,214,6,4,137,9,659,1783
SP,70890,SÃO JOAQUIM DA BARRA,123,45.164718853362736,36280,18716,17535,2,0,0,0,7321,0,0,0,16374,0,0,0,0,0,868,2428
RO,639,ALTO PARAÍSO,25,41.733377993635905,11942,5764,6178,1,53,22,288,2016,451,33,139,5347,58,0,2,41,3,178,347
BA,34118,CAMACÃ,133,44.18914667715297,17801,9333,8466,2,0,0,0,7323,0,0,0,4265,0,0,0,0,0,173,824
MA,8389,SÃO PEDRO DA ÁGUA BRANCA,92,43.23206615120275,9314,4622,4676,2,0,0,0,4047,0,0,0,1857,0,0,0,0,0,38,128
RJ,58181,APERIBÉ,34,46.208793661421716,8961,4606,4350,1,34,79,561,1129,261,11,68,4366,96,3,5,61,6,127,472
RS,89125,CAPÃO BONITO DO SUL,28,46.088627049180324,1952,892,1060,2,0,0,0,694,0,0,0,787,0,0,0,0,0,39,83
SP,69671,RIBEIRÃO PIRES,382,46.62113446096019,23413,12020,11348,2,0,0,0,5468,0,0,0,10242,0,0,0,0,0,469,1805
SP,67431,MURUTINGA DO SUL,9,48.21269487750557,3592,1804,1782,1,13,15,138,540,230,1,13,1452,27,0,0,6,0,87,153
MA,7455,CAJAPIÓ,63,39.38154997798327,9084,4619,4465,2,0,0,0,4956,0,0,0,422,0,0,0,0,0,34,156
RJ,58467,MESQUITA,83,44.72969883630475,62989,33797,29084,1,143,1236,5753,6212,690,207,363,30000,338,14,19,584,34,1222,2829
BA,35149,FEIRA DA MATA,125,45.389233540124074,4997,2438,2557,2,0,0,0,2192,0,0,0,1145,0,0,0,0,0,36,108
SP,63614,COTIA,227,42.275025626604496,110237,58011,52117,2,0,0,0,28376,0,0,0,47993,0,0,0,0,0,2721,8734
MG,53295,SERRA AZUL DE MINAS,294,42.912299755633995,3684,1826,1857,2,0,0,0,1278,0,0,0,540,0,0,0,0,0,41,336
GO,96377,URUTAÍ,14,43.476241514826725,2799,1381,1418,2,0,0,0,887,0,0,0,1193,0,0,0,0,0,34,154
MS,90930,IVINHEMA,27,43.191818945599664,19044,9627,9417,1,180,55,911,3558,958,39,166,7650,238,1,4,63,5,360,694
TO,73016,PIRAQUÊ,27,41.59086629001883,2124,960,1164,2,0,0,0,930,0,0,0,543,0,0,0,0,0,16,69
MG,43311,CLÁUDIO,81,44.065107704249954,20612,10490,10117,1,51,50,1373,1622,1530,64,157,7859,1769,7,2,115,4,812,1441
RS,89087,BOZANO,23,47.63242306025141,2307,1157,1150,1,7,6,197,433,68,0,17,1204,8,0,0,3,0,27,38
SP,61476,ANHUMAS,182,45.266291469194314,3377,1697,1680,2,0,0,0,724,0,0,0,1687,0,0,0,0,0,45,190
AL,28495,PORTO REAL DO COLÉGIO,37,40.32250877666757,14812,7678,7134,2,0,0,0,8966,0,0,0,1759,0,0,0,0,0,114,413
SP,68152,PARAÍSO,171,44.20137931034483,4350,2162,2188,2,0,0,0,765,0,0,0,2507,0,0,0,0,0,111,502
MA,7692,COROATÁ,8,41.139167545559346,40772,21699,19073,1,37,184,1813,19193,378,54,750,6898,79,4,10,118,17,460,2257
MG,40045,BRASILÂNDIA DE MINAS,151,41.90287192293971,11212,5477,5725,2,0,0,0,4341,0,0,0,2976,0,0,0,0,0,134,742
MS,90379,BATAGUASSU,6,42.50402431474081,17767,8941,8826,1,70,122,656,3242,1192,37,114,6221,165,1,0,64,7,280,521
SC,83216,SÃO JOÃO BATISTA,53,41.87006232135327,21341,10944,10397,2,0,0,0,2090,0,0,0,14229,0,0,0,0,0,293,816
SP,63070,CAPELA DO ALTO,140,43.8333577605159,13646,6803,6842,1,60,20,527,978,1643,26,240,6196,232,2,7,46,2,423,507
BA,38490,SALVADOR,13,45.24670900110876,99210,56323,42887,2,0,0,0,41776,0,0,0,37733,0,0,0,0,0,1455,5643
MT,90026,SÃO JOSÉ DO POVO,2,47.8206093803492,2921,1341,1576,2,0,0,0,876,0,0,0,1065,0,0,0,0,0,29,130
PR,74675,CALIFÓRNIA,76,44.43459722856708,6567,3362,3205,1,298,20,383,1036,240,14,42,3015,72,1,4,31,2,163,338
RS,86673,FREDERICO WESTPHALEN,94,44.68194842406877,25128,13201,11927,1,180,51,1482,5069,747,65,373,10463,439,0,5,42,7,535,702
BA,36919,LIVRAMENTO DE NOSSA SENHORA,101,44.083678393756145,33571,16780,16775,2,0,0,0,19346,0,0,0,4674,0,0,0,0,0,323,1180
PE,25615,SÃO CAITANO,44,41.731401830569126,29064,15257,13807,1,23,202,2604,12188,423,58,83,3901,88,5,20,131,7,996,2982
BA,38490,SALVADOR,19,40.86283224707061,113846,64003,49843,2,0,0,0,62582,0,0,0,26104,0,0,0,0,0,1477,9117
PA,4154,ANANINDEUA,43,39.42190694581679,160919,86253,74666,2,0,0,0,57132,0,0,0,63472,0,0,0,0,0,2651,11161
GO,95150,PALMINÓPOLIS,63,44.72843190450353,3686,1875,1811,1,8,16,188,598,114,10,95,1740,64,0,1,10,0,38,134
MA,8389,SÃO PEDRO DA ÁGUA BRANCA,92,43.23206615120275,9314,4622,4676,1,3,32,245,3882,91,12,84,1792,22,0,0,20,0,43,261
SE,31194,CAMPO DO BRITO,24,42.40524510504502,13994,7347,6647,1,20,51,1163,5857,717,39,48,1691,32,9,0,43,8,283,952
SC,83518,TAIÓ,46,44.73643077364308,13947,7016,6931,1,75,29,299,1340,405,15,134,8360,278,2,0,24,4,252,468
BA,36714,JUSSARA,159,43.25111184318893,12144,5886,6237,1,14,39,571,7343,62,10,8,433,4,0,2,18,3,111,442
SP,70750,SÃO BERNARDO DO CAMPO,414,44.93591447209471,82782,44337,38422,1,353,888,7612,12813,3701,582,490,28683,3764,8,32,615,51,1626,4446
AL,27278,CAMPO ALEGRE,47,38.89973669912651,23928,12476,11452,1,25,308,1198,9564,407,57,599,3571,70,0,3,91,6,403,1089
BA,34959,CRUZ DAS ALMAS,142,41.27939007510608,44071,24147,19924,2,0,0,0,25147,0,0,0,10681,0,0,0,0,0,553,2495
MA,8559,PARNARAMA,36,42.30414501877204,26373,13149,13223,1,15,53,956,13382,163,16,104,1527,53,1,2,58,8,313,1339
BA,36773,LAJE,109,43.4346570017859,19038,9696,9340,2,0,0,0,9992,0,0,0,3294,0,0,0,0,0,176,1002
GO,92126,COLINAS DO SUL,143,42.68214055448098,3102,1482,1620,2,0,0,0,1424,0,0,0,539,0,0,0,0,0,36,74
SP,62170,BATATAIS,22,45.767236827000346,43555,22758,20776,2,0,0,0,8366,0,0,0,20371,0,0,0,0,0,1047,3023
MA,7137,ANAJATUBA,109,40.64383305259218,16029,8319,7710,2,0,0,0,10794,0,0,0,1690,0,0,0,0,0,102,463
MG,45179,FERROS,113,46.19769957863569,8781,4430,4346,2,0,0,0,3117,0,0,0,1940,0,0,0,0,0,145,833
PE,24538,ITAPETIM,99,44.48731808731809,12026,6219,5794,1,11,13,1012,5622,66,11,46,1253,26,3,0,13,0,201,759
PE,24074,FEIRA NOVA,135,42.34200423995875,17453,9347,8088,1,39,314,1469,6085,173,33,64,3585,51,0,1,82,7,431,1351
GO,96890,SANTA ISABEL,72,46.00448028673835,3348,1636,1712,1,11,14,108,710,240,4,42,1345,16,1,3,10,1,47,164
MG,41645,SÃO JOSÉ DA BARRA,10,44.487459807073954,6220,2981,3233,1,19,30,592,1144,291,10,19,1957,252,0,2,22,4,149,301
MG,40258,ALAGOA,306,46.039615846338535,2499,1182,1307,1,5,9,129,269,374,7,12,904,73,3,1,5,0,59,74
MG,52515,SÃO JOÃO DO ORIENTE,128,44.21792519407198,7085,3604,3480,2,0,0,0,2235,0,0,0,2426,0,0,0,0,0,108,621
BA,37427,MULUNGU DO MORRO,55,41.837021559502325,10529,5419,5105,1,5,89,580,5906,125,17,13,503,5,0,0,31,2,85,500
PB,21636,SALGADO DE SÃO FÉLIX,6,42.8610430131491,8975,4630,4345,1,32,43,709,4027,189,10,164,1637,24,0,3,24,4,168,554
RS,85790,CAMPO NOVO,140,45.82932692307692,4160,2108,2052,1,12,32,283,1311,116,8,51,1340,16,0,0,9,1,107,107
AL,28894,CRAÍBAS,31,39.78585483780289,17788,9335,8453,1,37,36,1135,9098,206,29,409,1800,47,1,4,40,3,316,693
MG,45993,IBITURUNA,46,44.9629191321499,2535,1257,1278,2,0,0,0,684,0,0,0,889,0,0,0,0,0,76,230
BA,38490,SALVADOR,6,43.71395273261091,89237,50422,38815,1,365,1343,13469,27603,1431,581,440,21019,1403,9,28,1168,27,1882,7330
RN,17353,LAJES PINTADAS,68,42.400778210116734,4627,2312,2315,1,11,51,841,2117,47,7,13,490,8,1,3,6,1,91,241
MG,50750,QUELUZITO,88,47.14680412371134,2425,1193,1231,1,6,10,214,534,77,8,36,776,86,0,2,7,6,59,133
RS,88277,RONDINHA,83,49.21335050440008,4659,2368,2291,2,0,0,0,1644,0,0,0,2109,0,0,0,0,0,139,142
SC,82538,PINHALZINHO,66,42.67986655062373,13788,7118,6670,1,171,43,665,3545,365,28,100,6014,506,2,5,16,0,276,473
BA,39918,TANQUE NOVO,168,44.20068158934242,12911,6354,6555,2,0,0,0,8013,0,0,0,1370,0,0,0,0,0,173,523
BA,34533,CHORROCHÓ,158,42.93626299899363,8944,4474,4461,1,24,39,507,4965,79,5,11,634,9,0,0,17,1,56,371
CE,15814,VÁRZEA ALEGRE,62,43.25895260485877,29349,15554,13795,1,36,55,10069,8913,181,41,126,2218,50,0,9,33,12,535,1106
SP,69973,SALES,207,46.065916716005525,5067,2544,2512,2,0,0,0,630,0,0,0,2679,0,0,0,0,0,81,319
RJ,58076,BARRA MANSA,91,45.19694616683859,88219,46060,42054,1,406,1966,7226,13260,1930,340,579,35365,923,13,52,927,42,2294,5054
SP,66451,LORENA,68,45.4686586860213,63654,33761,29810,2,0,0,0,8929,0,0,0,33879,0,0,0,0,0,1653,3976
SC,81833,LAGES,104,42.81307454363264,45906,23937,21969,2,0,0,0,10494,0,0,0,22265,0,0,0,0,0,1200,2538
ES,56391,DORES DO RIO PRETO,44,42.85897881208753,5759,2849,2910,2,0,0,0,1810,0,0,0,2254,0,0,0,0,0,92,235
SC,81523,SALTINHO,69,43.666360012266175,3261,1574,1687,2,0,0,0,1497,0,0,0,890,0,0,0,0,0,77,117
PR,78379,SALTO DO LONTRA,162,43.70565639104965,10413,5306,5107,2,0,0,0,5482,0,0,0,3112,0,0,0,0,0,108,253
TO,93459,DOIS IRMÃOS DO TOCANTINS,28,44.890697674418604,4730,2169,2561,1,5,9,219,2021,107,12,25,981,7,2,1,34,1,35,357
ES,56138,ATÍLIO VIVÁCQUA,2,45.292260344238,8773,4328,4438,2,0,0,0,2762,0,0,0,3733,0,0,0,0,0,145,262
MG,52574,SÃO JOÃO NEPOMUCENO,258,46.84349016922626,20446,10784,9649,2,0,0,0,5767,0,0,0,7825,0,0,0,0,0,344,1628
PR,74772,CAMPINA GRANDE DO SUL,195,41.04888903326403,30784,16076,14708,2,0,0,0,7447,0,0,0,16458,0,0,0,0,0,530,1062
BA,37036,MAIRI,86,44.47423757136889,14362,7510,6848,2,0,0,0,7235,0,0,0,1864,0,0,0,0,0,116,643
SP,71072,SÃO PAULO,257,48.338595384211615,179083,95906,81890,1,1058,1023,17306,15265,11670,1071,1432,68609,9621,57,77,1552,59,3148,8604
MG,40681,SANTANA DO PARAÍSO,130,42.05220017256256,20863,10572,10284,2,0,0,0,4340,0,0,0,9626,0,0,0,0,0,327,1499
PB,21954,SÃO JOSÉ DO SABUGI,26,42.48909329829172,3805,1874,1931,1,7,17,887,1393,60,6,20,595,9,1,0,10,1,75,299
RN,17957,PEDRO VELHO,11,41.78218390804598,10442,5420,5022,2,0,0,0,6191,0,0,0,1849,0,0,0,0,0,104,540
SP,62839,CAIUÁ,102,46.46953223767383,3955,1954,2001,2,0,0,0,1320,0,0,0,1197,0,0,0,0,0,42,238
BA,38733,SANTO ANTÔNIO DE JESUS,202,41.17676586590176,33468,18569,14899,2,0,0,0,17241,0,0,0,7927,0,0,0,0,0,352,2448
RS,87912,PELOTAS,164,45.483269462777656,56364,31033,25331,1,350,371,7598,9490,3940,756,682,18374,773,16,19,541,26,2071,2746
SP,71013,SÃO LUÍS DO PARAITINGA,128,45.247460854845535,9452,4591,4861,1,38,22,555,852,2394,73,50,2954,143,3,0,67,3,238,396
RJ,58815,PORCIÚNCULA,45,46.95409110381265,14007,7256,6742,2,0,0,0,3945,0,0,0,4690,0,0,0,0,0,210,944
PA,4731,ITUPIRANGA,56,42.254213266783744,32458,15548,16903,2,0,0,0,12266,0,0,0,6785,0,0,0,0,0,190,1360
PB,19003,RIACHÃO DO POÇO,4,40.97606315253374,3927,1998,1929,1,18,31,298,1796,82,4,37,737,6,0,1,6,7,65,316
TO,95338,GOIATINS,32,41.19341069761238,7498,3609,3889,2,0,0,0,3960,0,0,0,1459,0,0,0,0,0,64,313
BA,38172,QUEIMADAS,106,43.71263614360629,19836,10020,9811,2,0,0,0,10431,0,0,0,2670,0,0,0,0,0,157,896
PI,10162,CANAVIEIRA,25,43.12065745237206,2677,1298,1379,2,0,0,0,1747,0,0,0,304,0,0,0,0,0,32,93
MS,91650,TRÊS LAGOAS,9,43.65940656565657,31681,16399,15282,2,0,0,0,6395,0,0,0,14874,0,0,0,0,0,392,1372
AM,2852,URUCARÁ,27,39.68618813164032,11577,5588,5987,2,0,0,0,5785,0,0,0,1547,0,0,0,0,0,69,318
MG,50237,PIRAPORA,218,43.28223073522911,40723,21497,19210,2,0,0,0,9897,0,0,0,15910,0,0,0,0,0,694,3742
MG,45675,GUARANI,235,46.04536571747627,7164,3579,3580,2,0,0,0,2532,0,0,0,2098,0,0,0,0,0,104,641
RJ,59056,SÃO SEBASTIÃO DO ALTO,60,46.496880570409985,6732,3445,3287,1,20,53,403,1448,191,23,24,2786,27,0,11,26,1,155,554
PA,5339,SANTANA DO ARAGUAIA,46,41.99291899693307,22172,10440,11730,2,0,0,0,5241,0,0,0,7561,0,0,0,0,0,155,959
RS,87840,SÃO VALENTIM DO SUL,22,49.828206341694276,2113,975,1138,1,23,0,137,151,61,5,56,1252,13,0,1,5,0,58,52
SC,81434,IMBITUBA,73,45.651292071442334,36338,18727,17611,2,0,0,0,7633,0,0,0,17413,0,0,0,0,0,607,1856
MG,43052,CATAGUASES,79,46.697716844491126,54268,28597,25615,1,141,593,6166,13574,1209,166,225,14331,1216,12,4,209,17,998,2698
PA,5398,SANTO ANTÔNIO DO TAUÁ,36,42.084966163917024,22610,11428,11171,2,0,0,0,11076,0,0,0,5010,0,0,0,0,0,219,1153
SC,83410,SAUDADES,66,44.5356462585034,7350,3591,3759,1,68,3,369,1929,296,20,85,3274,150,1,1,11,1,138,242
MG,41459,BOCAIÚVA,44,43.54877574815391,36023,18351,17654,1,44,145,2156,13971,635,87,158,6710,542,2,6,97,3,519,1414
MG,40746,SÃO JOÃO DO MANTENINHA,169,45.246452128722765,5004,2532,2471,1,2,77,147,1391,120,7,16,1708,47,1,1,10,0,83,173
RS,87475,MIRAGUAÍ,101,45.509375802722836,3893,1917,1976,1,21,2,205,1583,184,5,48,1089,9,0,0,5,0,74,78
PR,77933,QUATIGUÁ,55,45.00192215281115,6243,3265,2978,1,322,9,293,950,184,6,39,2984,34,2,0,19,2,127,327
PA,4278,BELÉM,73,39.9478401926518,119597,65271,54326,2,0,0,0,40963,0,0,0,52736,0,0,0,0,0,2106,8814
SC,81590,ITAIÓPOLIS,38,43.482825117512355,16594,8126,8468,1,217,30,595,1805,925,48,209,7921,190,3,3,48,7,551,703
SP,63851,DOLCINÓPOLIS,233,46.436259373621525,2267,1122,1142,2,0,0,0,831,0,0,0,677,0,0,0,0,0,25,154
BA,37230,MEDEIROS NETO,153,44.54153562520334,18442,9230,9209,2,0,0,0,7044,0,0,0,4883,0,0,0,0,0,172,843
RS,86746,GENTIL,62,45.83843648208469,1535,727,808,1,27,6,97,249,48,1,11,779,14,0,0,3,0,33,33
RN,16136,ALTO DO RODRIGUES,47,41.25472852169003,10627,5424,5203,2,0,0,0,6587,0,0,0,1554,0,0,0,0,0,85,470
RS,89524,WESTFALIA,125,46.9109454688113,2549,1249,1300,2,0,0,0,523,0,0,0,1520,0,0,0,0,0,60,122
GO,94579,MAURILÂNDIA,66,41.7472806893629,7079,3474,3605,2,0,0,0,2475,0,0,0,2603,0,0,0,0,0,67,309
MS,90212,AQUIDAUANA,10,45.06248892563936,33863,17315,16548,2,0,0,0,9719,0,0,0,12369,0,0,0,0,0,351,1221
SC,83232,SÃO JOÃO DO SUL,54,44.502551834130784,6270,3126,3144,1,37,46,430,603,313,13,100,3216,222,1,0,38,2,168,218
PA,4243,SANTA BÁRBARA DO PARÁ,36,39.85893924302789,16064,8088,7976,2,0,0,0,7364,0,0,0,5175,0,0,0,0,0,219,1177
BA,36617,JEQUIÉ,23,42.69538889483257,46737,25198,21539,1,104,1388,4072,17787,624,142,145,11143,209,6,10,323,10,796,3726
PB,21695,SANTA LUZIA,26,43.09325681492109,11153,5852,5301,2,0,0,0,5736,0,0,0,2518,0,0,0,0,0,194,542
GO,95877,SANTA TEREZA DE GOIÁS,125,45.37445082798243,2959,1498,1461,2,0,0,0,934,0,0,0,1084,0,0,0,0,0,50,111
PR,79219,TERRA ROXA,125,44.58353052531945,12678,6680,5998,1,333,33,438,2156,266,37,78,6653,148,2,2,27,5,184,515
RJ,58890,RIO DAS FLORES,111,43.8702137655626,8514,4361,4150,2,0,0,0,2881,0,0,0,2699,0,0,0,0,0,117,653
RO,680,CUJUBIM,26,39.93809612867028,10694,5309,5385,2,0,0,0,1775,0,0,0,4975,0,0,0,0,0,87,335
SE,31372,CUMBE,16,40.58424053913945,3858,1938,1920,2,0,0,0,1908,0,0,0,840,0,0,0,0,0,47,290
MT,91170,NOBRES,3,42.85004089793693,11003,5376,5627,2,0,0,0,2667,0,0,0,5274,0,0,0,0,0,99,260
PB,22071,SAPÉ,4,41.52778679573827,33886,17888,15998,2,0,0,0,19016,0,0,0,8071,0,0,0,0,0,580,1653
SP,71331,SERRA NEGRA,134,47.56590828611898,22592,11889,10702,2,0,0,0,2712,0,0,0,12094,0,0,0,0,0,425,1270
MG,47457,LAGOA DOS PATOS,94,42.76102088167053,3879,1895,1982,1,4,7,165,1278,95,5,11,842,49,0,0,11,1,30,188
PE,25895,SURUBIM,34,42.560745710770085,43075,23497,19578,2,0,0,0,22848,0,0,0,11188,0,0,0,0,0,756,2063
SP,71072,SÃO PAULO,421,42.62279592136253,143090,76513,66494,1,764,2157,12767,27584,7161,1295,1455,41414,3208,25,114,1493,43,4556,11493
SC,80926,PONTE ALTA DO NORTE,11,42.502428091146804,2677,1338,1339,1,9,5,93,593,198,6,48,935,26,1,0,6,1,63,67
GO,95230,PARAÚNA,43,43.83341243474134,8428,4320,4108,2,0,0,0,2252,0,0,0,3701,0,0,0,0,0,68,354
PR,75043,PINHAIS,188,41.32033286193476,85561,45488,40073,1,3048,574,6687,9337,1858,394,898,40809,2843,20,23,812,35,2035,2985
RS,85413,BENTO GONÇALVES,8,44.895299790778594,89380,46392,42988,2,0,0,0,12741,0,0,0,56142,0,0,0,0,0,1588,3670
TO,96857,AUGUSTINÓPOLIS,21,40.348130841121495,11985,6173,5812,2,0,0,0,5598,0,0,0,3171,0,0,0,0,0,130,536
MG,46078,IJACI,160,44.320115495668915,5195,2616,2576,1,30,33,311,780,434,13,53,1940,132,3,2,23,0,236,428
MG,43931,CORONEL XAVIER CHAVES,232,46.57078260869565,2875,1425,1450,1,10,19,398,572,175,12,21,700,72,0,0,25,0,72,260
MS,91456,RIO NEGRO,40,46.42547770700637,3925,1906,2019,1,28,10,170,844,275,6,42,1371,15,2,0,23,1,50,110
RS,89117,SERTÃO,70,47.4236713952996,4723,2404,2319,2,0,0,0,1328,0,0,0,2548,0,0,0,0,0,118,230
SC,82732,PRESIDENTE CASTELLO BRANCO,9,45.98860037998733,1579,769,810,1,15,1,27,238,55,4,24,926,22,0,0,1,0,24,47
RJ,58092,BOM JARDIM,42,45.66351675181987,22117,11098,11012,2,0,0,0,4304,0,0,0,9457,0,0,0,0,0,492,2305
SE,31976,PACATUBA,15,39.989391351254156,11123,5601,5522,1,17,42,340,5614,384,14,39,1035,10,5,3,36,9,205,657
BA,33618,BARRA DO ROCHA,134,42.66348879154857,3881,1966,1915,2,0,0,0,1901,0,0,0,657,0,0,0,0,0,28,170
PB,19003,RIACHÃO DO POÇO,4,40.97606315253374,3927,1998,1929,2,0,0,0,2309,0,0,0,862,0,0,0,0,0,44,201
RS,87319,LAVRAS DO SUL,9,47.143181818181816,5280,2781,2499,2,0,0,0,2130,0,0,0,1736,0,0,0,0,0,163,361
MG,49239,OURO VERDE DE MINAS,270,43.254059069120146,6467,3191,3265,1,27,30,163,2186,219,9,20,1407,22,1,1,8,1,80,246
MG,52914,SÃO SEBASTIÃO DO OESTE,139,43.86139896373057,6948,3240,3706,2,0,0,0,2057,0,0,0,2540,0,0,0,0,0,100,523
GO,92860,GUARINOS,39,45.547665369649806,2056,971,1085,2,0,0,0,964,0,0,0,537,0,0,0,0,0,16,50
MA,7420,CENTRAL DO MARANHÃO,30,41.937383845604,6995,3397,3593,1,8,26,105,3697,24,6,65,367,1,0,1,4,2,45,233
CE,13757,CEDRO,13,44.22295375539871,18986,9898,9088,2,0,0,0,12605,0,0,0,2066,0,0,0,0,0,138,676
SP,71072,SÃO PAULO,5,52.85037831778694,124896,68994,55751,2,0,0,0,22716,0,0,0,61325,0,0,0,0,0,2706,6628
MG,40878,ARGIRITA,161,46.44570617459191,2818,1396,1422,1,4,18,356,879,142,7,13,558,55,1,0,10,1,43,108
SC,81264,PAINEL,21,46.324702013974516,2433,1116,1317,1,20,7,105,626,115,8,33,826,47,1,0,6,0,51,60
BA,37818,PAULO AFONSO,84,40.80504612045578,36863,19658,17201,1,105,286,1712,19363,208,30,60,3415,70,4,4,71,6,445,1677
PR,79456,VERÊ,115,45.1336226245698,6683,3297,3382,2,0,0,0,3030,0,0,0,2378,0,0,0,0,0,80,136
MG,43273,CLARAVAL,127,44.56225680933852,4626,2244,2379,2,0,0,0,865,0,0,0,2487,0,0,0,0,0,70,230
MG,51136,RIO PIRACICABA,150,45.93469777813172,12557,6391,6162,1,25,118,915,3146,421,37,63,3058,436,2,1,66,4,348,900
MS,90190,APARECIDA DO TABOADO,24,43.680408430708745,18314,9403,8911,2,0,0,0,3420,0,0,0,8005,0,0,0,0,0,235,1003
SC,81019,ERVAL VELHO,85,46.38907584778669,3863,1933,1930,1,41,11,92,586,119,6,81,2062,49,0,0,5,0,78,116
SP,69833,RIO GRANDE DA SERRA,382,42.22556046098274,34882,17853,17018,2,0,0,0,9376,0,0,0,13583,0,0,0,0,0,917,3360
AM,98370,ITAMARATI,69,38.10502283105023,6789,3164,3622,1,3,6,275,3144,93,19,60,650,2,0,8,22,2,34,169
RS,89567,PEDRAS ALTAS,35,45.65067079463364,1938,905,1033,2,0,0,0,912,0,0,0,478,0,0,0,0,0,31,82
PE,23043,SANTA CRUZ DA BAIXA VERDE,71,41.93165638348363,8428,4444,3984,2,0,0,0,6019,0,0,0,917,0,0,0,0,0,60,390
SC,80357,ATALANTA,57,45.07207520891365,2872,1444,1428,1,34,3,40,259,117,0,43,1738,54,0,0,22,0,31,128
PR,74063,OURO VERDE DO OESTE,148,43.625439367311074,4553,2318,2235,2,0,0,0,1288,0,0,0,2331,0,0,0,0,0,44,150
MG,46370,ITABIRITO,133,43.780233814716574,40716,20902,19792,1,140,310,4896,5273,1676,227,428,13006,1850,10,15,466,30,1605,3402
PB,20010,CUBATI,23,42.010215851046304,6069,3159,2910,2,0,0,0,3384,0,0,0,1216,0,0,0,0,0,84,298
MG,42285,JENIPAPO DE MINAS,177,43.44840294840295,5698,2806,2878,2,0,0,0,1948,0,0,0,772,0,0,0,0,0,47,450
RS,86908,LINDOLFO COLLOR,118,42.06892603618044,4367,2168,2199,1,18,19,187,1234,136,13,59,1753,81,1,0,17,1,119,268
SP,63037,CÂNDIDO RODRIGUES,139,47.539984164687255,2526,1302,1214,1,12,15,139,278,167,5,11,991,33,0,0,6,1,104,139
BA,33260,ANDORINHA,45,42.65886201256779,11618,5716,5902,1,2,43,457,7645,73,15,12,531,11,0,0,16,0,125,520
PI,10065,BOM PRINCÍPIO DO PIAUÍ,33,40.80703336339044,5546,2697,2849,2,0,0,0,3544,0,0,0,825,0,0,0,0,0,39,164
SP,71072,SÃO PAULO,258,50.707481616766145,187811,103168,84453,2,0,0,0,31081,0,0,0,99260,0,0,0,0,0,3834,10559
CE,13897,FORTALEZA,112,42.13608323537698,102939,56742,46138,2,0,0,0,39782,0,0,0,37300,0,0,0,0,0,1751,5274
DF,97012,BRASÍLIA,21,39.22289478208156,110523,59001,51522,1,432,2161,11267,9859,3208,721,1646,49395,1149,34,45,1793,49,2223,4015
SC,81132,GAROPABA,73,44.514221849678684,17895,9096,8799,2,0,0,0,3973,0,0,0,9143,0,0,0,0,0,379,890
MG,41696,BOTUMIRIM,120,43.487809523809524,5250,2512,2736,1,8,18,254,2231,125,3,15,591,45,1,0,5,4,58,231
MA,7986,NOVA COLINAS,105,39.25424539583832,4181,1938,2243,1,6,5,229,2121,82,7,94,589,2,0,0,8,0,51,187
PB,20575,JUNCO DO SERIDÓ,56,41.9310546875,5120,2601,2519,2,0,0,0,2927,0,0,0,849,0,0,0,0,0,54,213
CE,13021,MADALENA,63,42.02345164082789,12707,6491,6216,1,14,87,4097,4855,66,19,46,989,25,0,11,15,3,137,318
GO,94293,JANDAIA,43,46.056478999106346,5596,2772,2824,1,13,18,266,954,323,15,220,2337,72,1,5,36,2,63,331
TO,96954,ALIANÇA DO TOCANTINS,2,43.129150390625,4096,2038,2058,2,0,0,0,1449,0,0,0,1215,0,0,0,0,0,33,205
MG,51730,SANTANA DO GARAMBÉU,162,44.434005499541705,2182,1038,1143,1,5,6,177,781,146,4,11,383,24,1,0,4,0,68,144
PR,78832,SÃO JOSÉ DA BOA VISTA,20,45.79986507758039,4447,2210,2237,1,413,10,143,609,171,2,20,2026,19,0,1,10,0,69,224
RS,85286,ESTAÇÃO,70,46.393883033684645,4839,2484,2355,1,55,16,252,752,202,13,99,2355,169,0,1,11,1,133,181
PR,79111,TAPEJARA,86,43.75783378746594,11744,5956,5772,1,609,35,250,2029,212,21,73,5037,164,2,1,39,1,211,561
